id,station_id,name,latitude,longitude,air_temp,rainfall,rel_hum,wind_speed,wind_dir,timestamp
S100,S100,Woodlands Road,1.4172,103.74855,25.3,0,90.3,2.4,313,2021-10-20T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25,0,88.7,2.7,290,2021-10-20T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,24.8,0,91.9,1.2,278,2021-10-20T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,26.5,0,89,0.6,226,2021-10-20T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,25.6,0,88.7,5.6,321,2021-10-20T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,24.2,0,93.9,4.4,291,2021-10-20T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,24.4,0,96.8,1.6,262,2021-10-20T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.2,0,87.4,10.5,280,2021-10-20T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,25.3,0,90.4,1.2,299,2021-10-20T21:00:00
S116,S116,West Coast Highway,1.281,103.754,26.1,0,96.7,6.1,275,2021-10-20T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,24.7,0,91.9,4.7,345,2021-10-20T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25,0,92.8,2.1,288,2021-10-20T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.3,0,88.6,2.7,282,2021-10-21T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,25.2,0,91.1,2,294,2021-10-21T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,26.5,0,88.5,3.1,258,2021-10-21T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,25.8,0,88.3,6.8,324,2021-10-21T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,24.8,0,93.7,3.7,293,2021-10-21T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25,0,95,3.3,274,2021-10-21T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.6,0,85.5,5.8,328,2021-10-21T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,25.9,0,86.8,4.2,283,2021-10-21T00:00:00
S116,S116,West Coast Highway,1.281,103.754,26.6,0,95.9,8.2,287,2021-10-21T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,24.9,0,93.1,4,29,2021-10-21T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25.1,0,93.4,1.4,245,2021-10-21T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.2,0,88.8,1.8,289,2021-10-21T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,25.3,0,90,1.4,309,2021-10-21T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,26.5,0,88.7,3.1,255,2021-10-21T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,25.8,0,88.2,6.5,316,2021-10-21T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,24.6,0,96.1,2.3,323,2021-10-21T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25,0,95.3,2.1,269,2021-10-21T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.6,0,86.3,5,35,2021-10-21T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,25.6,0,88.2,2.6,310,2021-10-21T03:00:00
S116,S116,West Coast Highway,1.281,103.754,26.4,0,96.2,5.5,314,2021-10-21T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25,0,93.7,4.5,357,2021-10-21T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25,0,94.6,1,328,2021-10-21T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,24.8,0,89.8,2.8,291,2021-10-21T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,24.6,0,92.8,2.6,293,2021-10-21T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,26.4,0,89.8,1.9,304,2021-10-21T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,25.4,0,91.6,6.5,327,2021-10-21T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,23.9,0,94.9,3.8,325,2021-10-21T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,24.7,0,97.4,1.3,37,2021-10-21T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,25.7,0,90.2,5.6,43,2021-10-21T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,25.5,0,89.9,1.7,318,2021-10-21T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,24.6,0,94.8,6,25,2021-10-21T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,24.6,0,96.1,0.7,313,2021-10-21T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27,0,82.3,3.6,299,2021-10-21T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.2,0,82.6,2.5,306,2021-10-21T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28,0,82.9,3.5,277,2021-10-21T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.2,0,83.9,9.7,351,2021-10-21T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.3,0,88.8,3.8,317,2021-10-21T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.4,0,85.8,2.9,310,2021-10-21T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.3,0,89.2,5.4,47,2021-10-21T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,27.9,0,81.1,4,322,2021-10-21T09:00:00
S116,S116,West Coast Highway,1.281,103.754,26.9,0,95.2,6.3,323,2021-10-21T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.4,0,85.6,5.8,344,2021-10-21T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.3,0,85.2,1.8,315,2021-10-21T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,30.9,0,60.6,4.1,283,2021-10-21T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,30.2,0,65.5,3.4,298,2021-10-21T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.4,0,77.3,11.3,205,2021-10-21T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,30.5,0,66.6,7.3,316,2021-10-21T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,31.5,0,71.2,5.3,211,2021-10-21T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.2,0,72.6,4.9,278,2021-10-21T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,30.3,0,72.9,5.2,289,2021-10-21T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.4,0,74,5.5,310,2021-10-21T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,30.8,0,64.7,4.4,291,2021-10-21T12:00:00
S116,S116,West Coast Highway,1.281,103.754,29,0,79.8,6.2,265,2021-10-21T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,29.6,0,68,5.2,328,2021-10-21T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,30.5,0,67.8,3.5,287,2021-10-21T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.9,2,94.4,3.6,79,2021-10-21T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,29.5,0,65.6,4.8,241,2021-10-21T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29.7,0,74,15.6,213,2021-10-21T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,25.7,0,89.6,13,37,2021-10-21T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,31.2,0,61.6,6,214,2021-10-21T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,29.7,0,68,6.8,248,2021-10-21T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,26.2,0,88,4,263,2021-10-21T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.9,0,70.3,10.3,298,2021-10-21T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.2,0,67.7,6.6,295,2021-10-21T15:00:00
S116,S116,West Coast Highway,1.281,103.754,29.5,0,72.5,16.3,248,2021-10-21T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,28.9,0.2,72.6,3.7,327,2021-10-21T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,30.9,0,64.2,2.2,273,2021-10-21T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.5,0,87.7,2.6,57,2021-10-21T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.3,0,86.8,3.7,42,2021-10-21T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.5,0,82.1,5.4,348,2021-10-21T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,25.9,0,87.4,8.8,54,2021-10-21T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.2,0,94.5,5.4,357,2021-10-21T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,27.3,0,82.4,3.1,41,2021-10-21T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.7,0,89.2,1.6,37,2021-10-21T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,28.9,0,75.1,6.1,40,2021-10-21T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.5,0,84.2,2.9,6,2021-10-21T18:00:00
S116,S116,West Coast Highway,1.281,103.754,28,0,87,5.5,51,2021-10-21T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.2,0,92.1,10.3,27,2021-10-21T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.1,0,88.8,3.8,78,2021-10-21T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.6,0,87.4,0.8,67,2021-10-21T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,25.8,0,88,1,303,2021-10-21T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.4,0,83.4,2.9,355,2021-10-21T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.4,0,85.8,8.7,4,2021-10-21T21:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.1,0,99.3,3.1,3,2021-10-21T21:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.7,0,88.6,2.6,43,2021-10-21T21:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,24.7,0,95.7,0.7,125,2021-10-21T21:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.7,0,83.7,4.1,46,2021-10-21T21:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26,0,85.3,1.8,3,2021-10-21T21:00:00
S116,S116,West Coast Highway,1.281,103.754,26.8,0,92.4,3.1,38,2021-10-21T21:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.3,0,90.9,8.60001,19,2021-10-21T21:00:00
S100,S100,Woodlands Road,1.4172,103.74855,26.2,0,86.8,0.8,30,2021-10-21T21:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26,0,84.5,1.3,302,2021-10-22T00:00:00
S50,S50,Clementi Road,1.3337,103.7768,25.8,0,87.4,1.8,8,2021-10-22T00:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.6,0,83.3,2.3,338,2021-10-22T00:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.6,0,84.9,7.3,1,2021-10-22T00:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.4,0,84.7,4.4,344,2021-10-22T00:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26,0,86.4,1.8,39,2021-10-22T00:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,24.9,0,97,1.3,17,2021-10-22T00:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.2,0,78.6,2.9,43,2021-10-22T00:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.2,0,85.6,2.1,345,2021-10-22T00:00:00
S116,S116,West Coast Highway,1.281,103.754,26.9,0,90.7,3.6,47,2021-10-22T00:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.6,0,91.4,7.7,27,2021-10-22T00:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25.7,0,88.8,0.5,85,2021-10-22T00:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.9,0,85.7,1.3,60,2021-10-22T03:00:00
S50,S50,Clementi Road,1.3337,103.7768,26,0,84.8,2.2,28,2021-10-22T03:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.5,0,87.1,2.5,6,2021-10-22T03:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.5,0,85.4,7.6,48,2021-10-22T03:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,27.2,0,93.7,2,15,2021-10-22T03:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.8,0,86.6,2.4,36,2021-10-22T03:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25.7,0,93.7,1.5,64,2021-10-22T03:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.3,0,78.7,2.9,21,2021-10-22T03:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.5,0,87.3,2.4,22,2021-10-22T03:00:00
S116,S116,West Coast Highway,1.281,103.754,26.8,0,90.6,4.7,57,2021-10-22T03:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.5,0,91.2,8.2,23,2021-10-22T03:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25.8,0,88.6,1.2,67,2021-10-22T03:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,25.5,0,88.6,0.9,42,2021-10-22T06:00:00
S50,S50,Clementi Road,1.3337,103.7768,25.8,0,86.2,0.9,59,2021-10-22T06:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,27.4,0,89.2,3.4,336,2021-10-22T06:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,26.4,0,87.5,9.60001,356,2021-10-22T06:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,25.2,0,91.5,3,16,2021-10-22T06:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,25,0,96.3,1.3,338,2021-10-22T06:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,26.5,0,84.3,3.1,43,2021-10-22T06:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,26.2,0,90.8,1.3,7,2021-10-22T06:00:00
S116,S116,West Coast Highway,1.281,103.754,26.7,0,93.5,3.5,56,2021-10-22T06:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.4,0,87.9,8.5,30,2021-10-22T06:00:00
S100,S100,Woodlands Road,1.4172,103.74855,25.4,0,87.7,1.1,66,2021-10-22T06:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,27.1,0,82.1,1.9,37,2021-10-22T09:00:00
S50,S50,Clementi Road,1.3337,103.7768,27.4,0,83,1.9,14,2021-10-22T09:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.5,0,82.8,3.7,339,2021-10-22T09:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.7,0,83,9,13,2021-10-22T09:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,28.1,0,88.1,4,350,2021-10-22T09:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,26.8,0,84.5,3.4,34,2021-10-22T09:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.4,0,86,1.7,18,2021-10-22T09:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,27.8,0,80.5,6.7,42,2021-10-22T09:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28,0,84,1.9,349,2021-10-22T09:00:00
S116,S116,West Coast Highway,1.281,103.754,27.6,0,91.1,4.8,46,2021-10-22T09:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,26.6,0,83.7,8,21,2021-10-22T09:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.5,0,81.6,2.4,48,2021-10-22T09:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,30.8,0,57.6,3.8,297,2021-10-22T12:00:00
S50,S50,Clementi Road,1.3337,103.7768,30.4,0,61.6,3.8,311,2021-10-22T12:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,31.1,0,61.2,4.4,248,2021-10-22T12:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,31.6,0,60.2,6.9,325,2021-10-22T12:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,30.8,0,59.7,2,235,2021-10-22T12:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.1,0,67,5.9,305,2021-10-22T12:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,31.6,0,58.5,3.3,268,2021-10-22T12:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,30.3,0,70.9,7,335,2021-10-22T12:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,31.9,0,56.9,4.3,340,2021-10-22T12:00:00
S116,S116,West Coast Highway,1.281,103.754,29.5,0,76.4,6.8,316,2021-10-22T12:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,30.2,0,63.7,5.7,332,2021-10-22T12:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.6,0,60.2,3.7,311,2021-10-22T12:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,30.4,0,61.7,5.7,227,2021-10-22T15:00:00
S50,S50,Clementi Road,1.3337,103.7768,30,0,61.6,5.1,183,2021-10-22T15:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.8,0,78,14,204,2021-10-22T15:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,31,0,62.5,6,295,2021-10-22T15:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,30.6,0,65.8,5.8,180,2021-10-22T15:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,30.3,0,61.1,5.5,223,2021-10-22T15:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,31.5,0,65.1,2.5,247,2021-10-22T15:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29.5,0,78,3.2,358,2021-10-22T15:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,29.3,0,72.1,6,210,2021-10-22T15:00:00
S116,S116,West Coast Highway,1.281,103.754,28.6,0,84.9,5.8,208,2021-10-22T15:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,31,0,64.1,5.3,71,2021-10-22T15:00:00
S100,S100,Woodlands Road,1.4172,103.74855,31.9,0,59.5,3.5,224,2021-10-22T15:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,29.4,0,67.7,3,252,2021-10-22T18:00:00
S50,S50,Clementi Road,1.3337,103.7768,28.8,0,73.7,2.2,163,2021-10-22T18:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,29,0,79.1,4.6,177,2021-10-22T18:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,29.1,0,74,5.1,315,2021-10-22T18:00:00
S108,S108,Marina Gardens Drive,1.2799,103.8703,29.5,0,72.2,2.8,175,2021-10-22T18:00:00
S44,S44,Nanyang Avenue,1.34583,103.68166,28.3,0,79.3,2.3,230,2021-10-22T18:00:00
S106,S106,Pulau Ubin,1.4168,103.9673,27.4,0,89.1,2.5,75,2021-10-22T18:00:00
S115,S115,Tuas South Avenue 3,1.29377,103.61843,29,0,80.1,3.4,300,2021-10-22T18:00:00
S24,S24,Upper Changi Road North,1.3678,103.9826,28.6,0,77.3,1.9,199,2021-10-22T18:00:00
S116,S116,West Coast Highway,1.281,103.754,28.5,0,87.3,5.7,227,2021-10-22T18:00:00
S104,S104,Woodlands Avenue 9,1.44387,103.78538,25.8,0,85.5,9.8,13,2021-10-22T18:00:00
S100,S100,Woodlands Road,1.4172,103.74855,27.3,0,81.5,4.2,48,2021-10-22T18:00:00
S109,S109,Ang Mo Kio Avenue 5,1.3764,103.8492,26.8,0,81.6,1.3,57,2021-10-22T21:00:00
S50,S50,Clementi Road,1.3337,103.7768,26.6,0,84.8,1.3,35,2021-10-22T21:00:00
S107,S107,East Coast Parkway,1.3135,103.9625,28.2,0,85,3,350,2021-10-22T21:00:00
S43,S43,Kim Chuan Road,1.3399,103.8878,27.3,0,83.2,9.2,352,2021-10-22T21:00:00
