,timestamp,image,camera_id,latitude,longitude,height,width,md5,traffic_count
83,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/67c8cfb8-a465-40c9-909c-96b62c3ca75a.jpg,1701,1.323604823,103.8587802,1080,1920,c2a12852d86af6e5d7c466a937f54878,1
84,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/66f2aaf8-31fa-4a7a-a803-beeb2a505a45.jpg,1702,1.34355015,103.8601984,1080,1920,1aeab4b9d497e94e4e3cb79640df5b06,5
85,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/d4ac7f07-ccc2-457e-adb3-7de1d2b114dd.jpg,1703,1.32814722194857,103.862203282048,1080,1920,2f79daab4ed3302a87077347a55c2ced,6
86,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/7a964069-afe5-4055-bfaf-2c1d08636609.jpg,1704,1.28569398886979,103.837524510188,1080,1920,b8e1ffda5e32c48b2fc0a4a1276a508a,0
87,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/0d1a783b-9a51-48cc-af7c-d1aeaf51d738.jpg,1705,1.375925022,103.8587986,1080,1920,c80091731c2aedb55adfe0f52128cf7f,7
88,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/a2daef66-152c-40f5-bd09-2b2198f3d139.jpg,1706,1.38861,103.85806,1080,1920,f882532047e38c2d9aa7cf7829b9c7e9,4
89,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/aeac9a08-0840-4332-8214-b72df427662b.jpg,1709,1.31384231654635,103.845603032574,1080,1920,3271f19d9b92542f7630da6a54acf8df,4
90,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/7a0c67e8-ecc9-4d99-ae65-d708538aa63b.jpg,1711,1.35296,103.85719,1080,1920,c8b7ce3de22ad0f1d7ab8838c1345716,0
91,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/dff7815a-8e38-4ec1-83c9-b2d73732e0ab.jpg,2701,1.447023728,103.7716543,1080,1920,d94cfd648cfcbd8368a625c4cf1f5093,0
92,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/5e7f3b21-226e-455e-b2bf-4801a9b365c7.jpg,2704,1.429588536,103.769311,1080,1920,4ce7313b60ff660944ed13c8f075f76c,0
93,2021-10-01T06:00:00,https://images.data.gov.sg/api/traffic-images/2021/09/be374ad1-cb82-48c4-8596-2ffe84280654.jpg,2707,1.3983,103.774247,1080,1920,e4f451ecc24340d4c591320afb19db7c,7
94,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/eb8f8b0e-c72d-4db1-a5ad-5c11b6667bac.jpg,9706,1.41270056,103.80642712,1080,1920,a7e0c273989a5b4265e8bf0aec67db70,15
95,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/b94e4ca9-c9a7-4083-810a-d1fc5d9e1c8d.jpg,1001,1.29531332,103.871146,240,320,40bf623f89be83b5d98d337c6a138677,0
96,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/dbe68167-11ff-400c-8ffe-897ec1a70f10.jpg,1002,1.319541067,103.8785627,240,320,1dd66e1cf6b4da7f88223340f508754a,0
97,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/5e5f5ca1-2db1-4579-8924-501a0dc90bd0.jpg,1003,1.323957439,103.8728576,240,320,a40792cc2cb3b92ba7080eeaf99f68e9,1
98,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/9831c4ee-b51d-4186-b9ee-736a442d0ddd.jpg,1004,1.319535712,103.8750668,240,320,e96c97522d8c4e699a5d45bd21100ab0,0
99,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/cc694c14-f19f-4c95-8988-76224681009e.jpg,1005,1.363519886,103.905394,240,320,99717e309e60dd8f7b9ffcaea476138b,3
100,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/9ab2de7b-5b2c-4ef0-b73f-2889a92caacd.jpg,1006,1.357098686,103.902042,240,320,cf7a1ae2ee0cec4aa8799ade2cca91bb,1
101,2021-10-01T09:00:00,https://images.data.gov.sg/api/traffic-images/2021/10/fc35504d-d38c-424f-9c16-554b7d4b3e59.jpg,1501,1.27414394350065,103.851316802547,240,320,0b9c269d1700107252a3a69af99c2edf,0
